Method,MSP,MSP,Energy,Energy,DICE,DICE,ASH_S,ASH_S,TRIM,TRIM
Metric,FPR@95,AUROC,FPR@95,AUROC,FPR@95,AUROC,FPR@95,AUROC,FPR@95,AUROC
iNaturalist,0.053300000727176666,0.9864843487739563,0.04390000179409981,0.985548734664917,0.6610999703407288,0.7927070260047913,0.8055999875068665,0.6258219480514526,0.09669999778270721,0.972070574760437
SUN,0.34929999709129333,0.9044369459152222,0.3043000102043152,0.887333869934082,0.43939998745918274,0.8712040781974792,0.9674999713897705,0.3319413959980011,0.30379998683929443,0.9341049194335938
Places,0.3953999876976013,0.8845836520195007,0.362199991941452,0.8659268617630005,0.5774000287055969,0.8025189638137817,0.9682999849319458,0.34386661648750305,0.3637000024318695,0.9170934557914734
Texture,0.37712764739990234,0.8829130530357361,0.3359929025173187,0.8714552521705627,0.6193262338638306,0.7805585861206055,0.9484042525291443,0.4299941658973694,0.33191490173339844,0.909604549407959
OpenImages-O,0.1614677906036377,0.9588305354118347,0.11705989390611649,0.9605329632759094,0.6127495169639587,0.7789592742919922,0.8898026347160339,0.5170477628707886,0.1721869260072708,0.9603723287582397
ImageNet-O,0.28850001096725464,0.9205433130264282,0.20100000500679016,0.9300824999809265,0.7914999723434448,0.6658130884170532,0.9265000224113464,0.5156152844429016,0.41600000858306885,0.9226226806640625
