Method,MSP,MSP,Energy,Energy,DICE,DICE,ASH_S,ASH_S,TRIM,TRIM
Metric,FPR@95,AUROC,FPR@95,AUROC,FPR@95,AUROC,FPR@95,AUROC,FPR@95,AUROC
iNaturalist,0.5464000105857849,0.8879587054252625,0.6187999844551086,0.8887966275215149,0.5260000228881836,0.8935360312461853,0.24230000376701355,0.9563220739364624,0.5138000249862671,0.9165550470352173
SUN,0.6401000022888184,0.8361284732818604,0.5170000195503235,0.884020984172821,0.5185999870300293,0.8461053371429443,0.3824999928474426,0.8976283073425293,0.6574000120162964,0.856463611125946
Places,0.6934999823570251,0.8219302296638489,0.6266000270843506,0.8563106656074524,0.682699978351593,0.8127256035804749,0.5346999764442444,0.8556649684906006,0.6926000118255615,0.8417048454284668
Texture,0.6710993051528931,0.8109216690063477,0.519858181476593,0.8564344048500061,0.4101063907146454,0.8766975402832031,0.10673759132623672,0.9755874276161194,0.6991134881973267,0.8345144391059875
OpenImages-O,0.6669124364852905,0.848621129989624,0.6742854118347168,0.8566660284996033,0.6956102252006531,0.7869665622711182,0.37380897998809814,0.917103111743927,0.6510889530181885,0.8802362680435181
ImageNet-O,0.9490000009536743,0.5791112780570984,0.934499979019165,0.6317893266677856,0.890500009059906,0.6150914430618286,0.7264999747276306,0.7815693616867065,0.9505000114440918,0.6459585428237915
